x, true, terminal, branch, dgm, bsde
3.313131313131314926e+00,-3.248267487776182461e-01,-1.851741966054057942e-01,-3.232038617134094238e-01,-3.294524550437927246e-01,-3.314644694328308105e-01
3.474747474747475806e+00,-3.091802893236180738e-01,-1.745158763042057859e-01,-3.074766397476196289e-01,-3.140665292739868164e-01,-3.154104650020599365e-01
3.636363636363636687e+00,-2.939593634704117942e-01,-1.643472956275718877e-01,-2.922682762145996094e-01,-2.991702258586883545e-01,-2.998030185699462891e-01
3.797979797979799343e+00,-2.791849337276292031e-01,-1.546602030425947572e-01,-2.775735259056091309e-01,-2.847760617733001709e-01,-2.846764624118804932e-01
3.959595959595960224e+00,-2.648744918636941059e-01,-1.454447155628337263e-01,-2.633869647979736328e-01,-2.708915472030639648e-01,-2.700550556182861328e-01
4.121212121212122881e+00,-2.510421054458085166e-01,-1.366895468491484689e-01,-2.497042864561080933e-01,-2.575197219848632812e-01,-2.559538185596466064e-01
4.282828282828283761e+00,-2.376985086210597342e-01,-1.283822265694726794e-01,-2.365200370550155640e-01,-2.446595877408981323e-01,-2.423817366361618042e-01
4.444444444444444642e+00,-2.248512315174570619e-01,-1.205093086438780992e-01,-2.238298058509826660e-01,-2.323071360588073730e-01,-2.293415814638137817e-01
4.606060606060607299e+00,-2.125047622418407278e-01,-1.130565665765969063e-01,-2.116296142339706421e-01,-2.204551994800567627e-01,-2.168323844671249390e-01
4.767676767676768179e+00,-2.006607352889741569e-01,-1.060091746050823014e-01,-1.999142616987228394e-01,-2.090945839881896973e-01,-2.048501223325729370e-01
4.929292929292930836e+00,-1.893181402275722625e-01,-9.935187386930721676e-02,-1.886782944202423096e-01,-1.982140541076660156e-01,-1.933880001306533813e-01
5.090909090909091717e+00,-1.784735447630030891e-01,-9.306912321772464747e-02,-1.779168397188186646e-01,-1.878011226654052734e-01,-1.824365109205245972e-01
5.252525252525254373e+00,-1.681213266577707421e-01,-8.714523461818662886e-02,-1.676228791475296021e-01,-1.778420358896255493e-01,-1.719874292612075806e-01
5.414141414141415254e+00,-1.582539094834624627e-01,-8.156449343375099525e-02,-1.577892750501632690e-01,-1.683222800493240356e-01,-1.620274037122726440e-01
5.575757575757576134e+00,-1.488619977464500921e-01,-7.631126405769805832e-02,-1.484082937240600586e-01,-1.592268943786621094e-01,-1.525453031063079834e-01
5.737373737373738791e+00,-1.399348075418468396e-01,-7.137008158363250532e-02,-1.394713819026947021e-01,-1.505403369665145874e-01,-1.435272842645645142e-01
5.898989898989899672e+00,-1.314602895174326047e-01,-6.672573032051215547e-02,-1.309688836336135864e-01,-1.422473192214965820e-01,-1.349596232175827026e-01
6.060606060606062329e+00,-1.234253415474329540e-01,-6.236331005455131304e-02,-1.228908747434616089e-01,-1.343321204185485840e-01,-1.268278211355209351e-01
6.222222222222223209e+00,-1.158160091059944885e-01,-5.826829101605957018e-02,-1.152269840240478516e-01,-1.267795413732528687e-01,-1.191167235374450684e-01
6.383838383838385866e+00,-1.086176718774796712e-01,-5.442655853511718655e-02,-1.079659312963485718e-01,-1.195744276046752930e-01,-1.118107885122299194e-01
6.545454545454546746e+00,-1.018152156353948068e-01,-5.082444837100430490e-02,-1.010963171720504761e-01,-1.127019226551055908e-01,-1.048927456140518188e-01
6.707070707070707627e+00,-9.539318885787473334e-02,-4.744877368146721563e-02,-9.460644423961639404e-02,-1.061475947499275208e-01,-9.834799170494079590e-02
6.868686868686870284e+00,-8.933594392263538575e-02,-4.428684456372289358e-02,-8.848442137241363525e-02,-9.989754855632781982e-02,-9.215885400772094727e-02
7.030303030303031164e+00,-8.362776303836610969e-02,-4.132648105350239520e-02,-8.271820843219757080e-02,-9.393795579671859741e-02,-8.630862832069396973e-02
7.191919191919193821e+00,-7.825296932503927883e-02,-3.855602041480776787e-02,-7.729573547840118408e-02,-8.825601637363433838e-02,-8.077999949455261230e-02
7.353535353535354702e+00,-7.319602365649868769e-02,-3.596431949427369990e-02,-7.220481336116790771e-02,-8.283881843090057373e-02,-7.555708289146423340e-02
7.515151515151515582e+00,-6.844160802992116377e-02,-3.354075285243329763e-02,-6.743323802947998047e-02,-7.767429947853088379e-02,-7.062278687953948975e-02
7.676767676767678239e+00,-6.397469633394409216e-02,-3.127520732171717999e-02,-6.296919286251068115e-02,-7.275096327066421509e-02,-6.596009433269500732e-02
7.838383838383839120e+00,-5.978061345623231215e-02,-2.915807357915656262e-02,-5.880104005336761475e-02,-6.805747747421264648e-02,-6.155384704470634460e-02
8.000000000000000000e+00,-5.584508370785179476e-02,-2.718023526168433790e-02,-5.491688847541809082e-02,-6.358308345079421997e-02,-5.738754197955131531e-02
