x, true, terminal, branch, dgm, bsde
-1.535353535353534582e+00,-8.079323963763793692e-01,-6.652170517643227754e-01,-8.145642280578613281e-01,-8.163397908210754395e-01,-8.038564920425415039e-01
-1.373737373737372813e+00,-7.964664304920301419e-01,-6.489333743053278258e-01,-8.034955263137817383e-01,-8.051435351371765137e-01,-7.933250665664672852e-01
-1.212121212121211933e+00,-7.844985499414358632e-01,-6.322954683245287644e-01,-7.918695211410522461e-01,-7.934024930000305176e-01,-7.826854586601257324e-01
-1.050505050505050164e+00,-7.720283759947292879e-01,-6.153364512909551554e-01,-7.797411680221557617e-01,-7.811137437820434570e-01,-7.717389464378356934e-01
-8.888888888888883955e-01,-7.590582278452995268e-01,-5.980924361500457032e-01,-7.671748399734497070e-01,-7.682782411575317383e-01,-7.600886225700378418e-01
-7.272727272727266268e-01,-7.455933268574127526e-01,-5.806022690017356158e-01,-7.541900277137756348e-01,-7.548991441726684570e-01,-7.472901940345764160e-01
-5.656565656565648581e-01,-7.316419790401047507e-01,-5.629072129869816532e-01,-7.406907081604003906e-01,-7.409815192222595215e-01,-7.333735823631286621e-01
-4.040404040404030894e-01,-7.172157295821661727e-01,-5.450505829901076682e-01,-7.264902591705322266e-01,-7.265319824218750000e-01,-7.190355658531188965e-01
-2.424242424242422089e-01,-7.023294832816397992e-01,-5.270773374345126827e-01,-7.115126848220825195e-01,-7.115577459335327148e-01,-7.039817571640014648e-01
-8.080808080808044025e-02,-6.870015849228154892e-01,-5.090336349598442167e-01,-6.960138082504272461e-01,-6.960678100585937500e-01,-6.879073977470397949e-01
8.080808080808132843e-02,-6.712538541174226658e-01,-4.909663650401556723e-01,-6.802428364753723145e-01,-6.800742149353027344e-01,-6.723561882972717285e-01
2.424242424242439853e-01,-6.551115698477754101e-01,-4.729226625654870952e-01,-6.638614535331726074e-01,-6.635934710502624512e-01,-6.581089496612548828e-01
4.040404040404048658e-01,-6.386034009287647750e-01,-4.549494170098921098e-01,-6.469047665596008301e-01,-6.466490030288696289e-01,-6.439418196678161621e-01
5.656565656565657463e-01,-6.217612798289471332e-01,-4.370927870130182358e-01,-6.296301484107971191e-01,-6.292719841003417969e-01,-6.280633807182312012e-01
7.272727272727284031e-01,-6.046202187289475560e-01,-4.193977309982641621e-01,-6.119781732559204102e-01,-6.115015149116516113e-01,-6.106397509574890137e-01
8.888888888888892836e-01,-5.872180683024926795e-01,-4.019075638499541858e-01,-5.940221548080444336e-01,-5.933847427368164062e-01,-5.927261710166931152e-01
1.050505050505051940e+00,-5.695952214214194953e-01,-3.846635487090446781e-01,-5.758978724479675293e-01,-5.749751329421997070e-01,-5.748816728591918945e-01
