x, true, terminal, branch, dgm
-2.272727272727272929e+00,3.981872062589635419e+01,5.511078790533750293e+01,4.093561553955078125e+01,5.282591629028320312e+01
-2.171717171717171713e+00,3.680369437441625990e+01,5.065828499098273596e+01,3.785044097900390625e+01,4.954467391967773438e+01
-2.070707070707070940e+00,3.404911061855685972e+01,4.663486537266172149e+01,3.505163574218750000e+01,4.648411941528320312e+01
-1.969696969696969724e+00,3.151857945076478984e+01,4.299424528536066958e+01,3.250113677978515625e+01,4.361428070068359375e+01
-1.868686868686868952e+00,2.917820941234037591e+01,3.969263941291949038e+01,3.016424560546875000e+01,4.091055679321289062e+01
-1.767676767676767735e+00,2.699660749343755839e+01,3.668876088803167335e+01,2.800934791564941406e+01,3.835309219360351562e+01
-1.666666666666666519e+00,2.494487913306395654e+01,3.394382129224440803e+01,2.600613403320312500e+01,3.592615509033203125e+01
-1.565656565656565746e+00,2.299662821908081156e+01,3.142153065595851302e+01,2.412738609313964844e+01,3.361743164062500000e+01
-1.464646464646464530e+00,2.112795708820300433e+01,2.908809745842843242e+01,2.234783935546875000e+01,3.141754722595214844e+01
-1.363636363636363757e+00,1.931746652599908387e+01,2.691222862776227842e+01,2.064299583435058594e+01,2.931944847106933594e+01
-1.262626262626262541e+00,1.754625576689121758e+01,2.486512954092178518e+01,1.899120712280273438e+01,2.731792640686035156e+01
-1.161616161616161769e+00,1.579792249415524097e+01,2.292050402372236206e+01,1.737183189392089844e+01,2.540920829772949219e+01
-1.060606060606060552e+00,1.405856283992060440e+01,2.105455435083302618e+01,1.576613807678222656e+01,2.359041023254394531e+01
-9.595959595959593358e-01,1.231677138517043346e+01,1.924598124577646630e+01,1.415679740905761719e+01,2.185919570922851562e+01
-8.585858585858590075e-01,1.056364115974149698e+01,1.747598388092902155e+01,1.252735424041748047e+01,2.021350479125976562e+01
-7.575757575757577911e-01,8.792763642324171514e+00,1.572825987752063526e+01,1.086408233642578125e+01,1.865126800537109375e+01
