x, true, terminal, branch, dgm
-6.363636363636362425e-01,9.062945487659478383e-01,8.042620697785241024e-01,9.042431712150573730e-01,7.543326020240783691e-01
-5.757575757575756903e-01,9.302298757312217337e-01,8.387800655914716685e-01,9.287530183792114258e-01,7.789392471313476562e-01
-5.151515151515151381e-01,9.507494261110122080e-01,8.702180858164869637e-01,9.500085711479187012e-01,8.014403581619262695e-01
-4.545454545454545858e-01,9.677778527233372730e-01,8.984606909733078295e-01,9.676101803779602051e-01,8.217130899429321289e-01
-3.939393939393940336e-01,9.812526276894137922e-01,9.234041750512754776e-01,9.812346696853637695e-01,8.396331667900085449e-01
-3.333333333333330373e-01,9.911242720341794099e-01,9.449569463147378112e-01,9.907487034797668457e-01,8.550745248794555664e-01
-2.727272727272724850e-01,9.973565373716243299e-01,9.630398636251923383e-01,9.963618516921997070e-01,8.679114580154418945e-01
-2.121212121212119328e-01,9.999265390077934912e-01,9.775865270452068767e-01,9.986527562141418457e-01,8.780184984207153320e-01
-1.515151515151513806e-01,9.988248399727049920e-01,9.885435216570247485e-01,9.980729818344116211e-01,8.852716684341430664e-01
-9.090909090909082835e-02,9.940554856726250277e-01,9.958706137005628456e-01,9.944616556167602539e-01,8.895494341850280762e-01
-3.030303030303027612e-02,9.856359890354556841e-01,9.995408983105884548e-01,9.872633218765258789e-01,8.907347917556762695e-01
3.030303030303027612e-02,9.735972662037820635e-01,9.995408983105884548e-01,9.758895039558410645e-01,8.887168169021606445e-01
9.090909090909082835e-02,9.579835230117104139e-01,9.958706137005628456e-01,9.598614573478698730e-01,8.833935856819152832e-01
1.515151515151513806e-01,9.388520926623541429e-01,9.885435216570247485e-01,9.390662908554077148e-01,8.746754527091979980e-01
2.121212121212123769e-01,9.162732252020068247e-01,9.775865270452067657e-01,9.140558242797851562e-01,8.624893426895141602e-01
2.727272727272729291e-01,8.903298295640519333e-01,9.630398636251921163e-01,8.858972787857055664e-01,8.467829823493957520e-01
3.333333333333334814e-01,8.611171691298102893e-01,9.449569463147375892e-01,8.555861711502075195e-01,8.275300860404968262e-01
3.939393939393940336e-01,8.287425119242229909e-01,9.234041750512754776e-01,8.235272169113159180e-01,8.047327995300292969e-01
4.545454545454545858e-01,7.933247367308369213e-01,8.984606909733078295e-01,7.894396185874938965e-01,7.784256935119628906e-01
5.151515151515151381e-01,7.549938965724283246e-01,8.702180858164869637e-01,7.526790499687194824e-01,7.486751675605773926e-01
5.757575757575756903e-01,7.138907411601500552e-01,8.387800655914716685e-01,7.126936912536621094e-01,7.155793309211730957e-01
6.363636363636366866e-01,6.701662000647559125e-01,8.042620697785237693e-01,6.693011522293090820e-01,6.792640686035156250e-01
6.969696969696972388e-01,6.239808285076826611e-01,7.667908474371523120e-01,6.226979494094848633e-01,6.398810744285583496e-01
7.575757575757577911e-01,5.755042178070249870e-01,7.265039917873150621e-01,5.733266472816467285e-01,5.976032614707946777e-01
8.181818181818183433e-01,5.249143726432332624e-01,6.835494349711863649e-01,5.217155814170837402e-01,5.526213049888610840e-01
8.787878787878788955e-01,4.723970574311924242e-01,6.380849048507067911e-01,4.683557450771331787e-01,5.051414966583251953e-01
9.393939393939394478e-01,4.181451141987858056e-01,5.902773458355402569e-01,4.136283397674560547e-01,4.553826749324798584e-01
1.000000000000000000e+00,3.623577544766736214e-01,5.403023058681397650e-01,3.577893078327178955e-01,4.035752713680267334e-01
1.060606060606060552e+00,3.052398277994453069e-01,4.883432918168963965e-01,3.009970188140869141e-01,3.499589562416076660e-01
1.121212121212121104e+00,2.470010695041884308e-01,4.345910956443470030e-01,2.433550357818603516e-01,2.947806715965270996e-01
1.181818181818181657e+00,1.878553305885353741e-01,3.792430938247314254e-01,1.849505454301834106e-01,2.382942438125610352e-01
1.242424242424242209e+00,1.280197924561262135e-01,3.225025225834183273e-01,1.258728057146072388e-01,1.807562410831451416e-01
1.303030303030302761e+00,6.771416943291909407e-02,2.645777316194975470e-01,6.622595340013504028e-02,1.224253177642822266e-01
1.363636363636363313e+00,7.159901982685171716e-03,2.056814190518487240e-01,6.141526158899068832e-03,6.355816125869750977e-02
1.424242424242424754e+00,-5.342065641582475349e-02,1.460298503979396423e-01,-5.420119315385818481e-02,4.408961627632379532e-03
1.484848484848485306e+00,-1.138050557442728677e-01,8.584206445324744916e-02,-1.145621091127395630e-01,-5.477432161569595337e-02
1.545454545454545858e+00,-1.737715662746264766e-01,2.533906898727592699e-02,-1.746446192264556885e-01,-1.137508749961853027e-01
1.606060606060606410e+00,-2.330999927541565486e-01,-3.525697079043267623e-02,-2.341249734163284302e-01,-1.722895503044128418e-01
1.666666666666666963e+00,-2.915724829558928310e-01,-9.572354801437588101e-02,-2.926891446113586426e-01,-2.301693260669708252e-01
1.727272727272727515e+00,-3.489743276255565796e-01,-1.558386312017188413e-01,-3.500631451606750488e-01,-2.871813178062438965e-01
1.787878787878788067e+00,-4.050947488875909497e-01,-2.153814795453312114e-01,-4.060231745243072510e-01,-3.431280553340911865e-01
1.848484848484848619e+00,-4.597276742152847095e-01,-2.741334534675007872e-01,-4.603897035121917725e-01,-3.978260159492492676e-01
1.909090909090909172e+00,-5.126724931229937887e-01,-3.318788174579952455e-01,-5.130084156990051270e-01,-4.511038661003112793e-01
1.969696969696969724e+00,-5.637347938019108273e-01,-3.884055322484735728e-01,-5.637342929840087891e-01,-5.028038024902343750e-01
2.030303030303030276e+00,-6.127270769944757056e-01,-4.435060334144070304e-01,-6.124211549758911133e-01,-5.527813434600830078e-01
2.090909090909090828e+00,-6.594694444861025628e-01,-4.969779935455057585e-01,-6.589209437370300293e-01,-6.009062528610229492e-01
2.151515151515151381e+00,-7.037902596861017601e-01,-5.486250651859839733e-01,-7.030891180038452148e-01,-6.470619440078735352e-01
2.212121212121211933e+00,-7.455267778721640370e-01,-5.982576018166093634e-01,-7.447901964187622070e-01,-6.911461949348449707e-01
2.272727272727272485e+00,-7.845257437841663961e-01,-6.456933542311115160e-01,-7.838993668556213379e-01,-7.330717444419860840e-01
2.333333333333333925e+00,-8.206439543729535657e-01,-6.907581397498767650e-01,-8.202951550483703613e-01,-7.727670073509216309e-01
2.393939393939394478e+00,-8.537487846376969891e-01,-7.332864818135920171e-01,-8.538503646850585938e-01,-8.101752400398254395e-01
2.454545454545455030e+00,-8.837186746209773069e-01,-7.731222176082801489e-01,-8.844224214553833008e-01,-8.452546000480651855e-01
2.515151515151515582e+00,-9.104435757733495560e-01,-8.101190714905295298e-01,-9.118512868881225586e-01,-8.779786825180053711e-01
2.575757575757576134e+00,-9.338253550483623933e-01,-8.441411921073314062e-01,-9.359638094902038574e-01,-9.083352088928222656e-01
2.636363636363636687e+00,-9.537781552442012867e-01,-8.750636512382282683e-01,-9.565855264663696289e-01,-9.363251924514770508e-01
2.696969696969697239e+00,-9.702287102687940923e-01,-9.027729025280444297e-01,-9.735539555549621582e-01,-9.619617462158203125e-01
2.757575757575757791e+00,-9.831166141707330386e-01,-9.271671984257428001e-01,-9.867362976074218750e-01,-9.852698445320129395e-01
2.818181818181818343e+00,-9.923945429481422220e-01,-9.481569637984230692e-01,-9.960382580757141113e-01,-1.006284594535827637e+00
2.878787878787878896e+00,-9.980284283210122398e-01,-9.656651248485589312e-01,-1.001411795616149902e+00,-1.025050282478332520e+00
2.939393939393939448e+00,-9.999975828289162649e-01,-9.796273921267035778e-01,-1.002856731414794922e+00,-1.041618704795837402e+00
3.000000000000000000e+00,-9.982947757947531198e-01,-9.899924966004454152e-01,-1.000420212745666504e+00,-1.056049585342407227e+00
