x, true, terminal, branch, dgm
1.868686868686868507e+00,-5.133008385779484151e+00,-1.596054847369227403e+01,-2.851443290710449219e+00,3.306012573242187500e+02
1.969696969696969724e+00,-6.761517306940385552e-01,-1.413985878210018043e+01,4.617943167686462402e-01,3.306418457031250000e+02
2.070707070707070940e+00,4.597889270313969767e+00,-1.173899210005019356e+01,4.450063228607177734e+00,3.306831665039062500e+02
2.171717171717171269e+00,1.075516111269055841e+01,-8.701795789556683758e+00,9.215388298034667969e+00,3.307251281738281250e+02
2.272727272727272485e+00,1.786420874073558451e+01,-4.969618763780290216e+00,1.486335563659667969e+01,3.307676391601562500e+02
2.373737373737373701e+00,2.599607554760237349e+01,-4.813114870280807978e-01,2.150994491577148438e+01,3.308106384277343750e+02
2.474747474747474918e+00,3.522430337529793576e+01,4.826774025246520772e+00,2.928994369506835938e+01,3.308540344238281250e+02
2.575757575757575246e+00,4.562493251468287525e+01,1.102078420644372869e+01,3.836041259765625000e+01,3.308977050781250000e+02
2.676767676767676463e+00,5.727650170547168074e+01,1.816936393881751144e+01,4.889397048950195312e+01,3.309415588378906250e+02
2.777777777777777679e+00,7.026004813623222844e+01,2.634365655347532709e+01,6.106697845458984375e+01,3.309855651855468750e+02
2.878787878787878896e+00,8.465910744438609470e+01,3.561730383037839687e+01,7.503307342529296875e+01,3.310296020507812500e+02
2.979797979797979224e+00,1.005597137162084067e+02,4.606644599834140053e+01,9.089434051513671875e+01,3.310735168457031250e+02
3.080808080808081328e+00,1.180503994868285673e+02,5.776972173503309449e+01,1.086691131591796875e+02,3.311173706054687500e+02
3.181818181818181657e+00,1.372221957402283579e+02,7.080826816697519632e+01,1.281990203857421875e+02,3.311610412597656250e+02
3.282828282828281985e+00,1.581686319092443682e+02,8.526572086954364238e+01,1.489881591796875000e+02,3.312044067382812500e+02
3.383838383838384090e+00,1.809857358755668315e+02,1.012282138669681189e+02,1.703894958496093750e+02,3.312474060058593750e+02
3.484848484848484418e+00,2.057720339697382883e+02,1.187843796323311096e+02,1.926929779052734375e+02,3.312900390625000000e+02
3.585858585858586522e+00,2.326285509711568693e+02,1.380253490875699072e+02,2.173583068847656250e+02,3.313321838378906250e+02
3.686868686868686851e+00,2.616588101080724869e+02,1.590447516034741398e+02,2.458218688964843750e+02,3.313737487792968750e+02
3.787878787878787179e+00,2.929688330575896771e+02,1.819387149996881021e+02,2.779228515625000000e+02,3.314147949218750000e+02
3.888888888888889284e+00,3.266671399456673157e+02,2.068058655447099454e+02,3.108740539550781250e+02,3.314551391601562500e+02
3.989898989898989612e+00,3.628647493471160033e+02,2.337473279558899719e+02,3.438864135742187500e+02,3.314948425292968750e+02
4.090909090909089940e+00,4.016751782856013051e+02,2.628667253994335056e+02,3.864822387695312500e+02,3.315337524414062500e+02
4.191919191919192045e+00,4.432144422336432399e+02,2.942701794903997552e+02,4.293489379882812500e+02,3.315719604492187500e+02
4.292929292929292373e+00,4.876010551126130395e+02,3.280663102926996544e+02,4.764371948242187500e+02,3.316093444824218750e+02
4.393939393939394478e+00,5.349560292927382079e+02,3.643662363191003806e+02,5.142250366210937500e+02,3.316459045410156250e+02
4.494949494949494806e+00,5.854028755930974057e+02,4.032835745312200970e+02,5.474039306640625000e+02,3.316816101074218750e+02
4.595959595959595134e+00,6.390676032816246561e+02,4.449344403395326708e+02,6.039981079101562500e+02,3.317164306640625000e+02
4.696969696969697239e+00,6.960787200751084356e+02,4.894374476033653423e+02,6.718790893554687500e+02,3.317503662109375000e+02
4.797979797979797567e+00,7.565672321391872401e+02,5.369137086308971902e+02,7.500200805664062500e+02,3.317833862304687500e+02
4.898989898989899672e+00,8.206666440883582254e+02,5.874868341791639068e+02,8.265662231445312500e+02,3.318154907226562500e+02
5.000000000000000000e+00,8.885129589859668613e+02,6.412829334540516584e+02,8.725136718750000000e+02,3.318466186523437500e+02
