x, true, terminal, branch, dgm
1.969696969696969724e+00,-6.761517306940385552e-01,-1.413985878210018043e+01,-5.202165603637695312e+00,1.697843170166015625e+01
2.070707070707070940e+00,4.597889270313969767e+00,-1.173899210005019356e+01,-8.387581110000610352e-01,2.181530570983886719e+01
2.171717171717171269e+00,1.075516111269055841e+01,-8.701795789556683758e+00,4.303613662719726562e+00,2.765322303771972656e+01
2.272727272727272485e+00,1.786420874073558451e+01,-4.969618763780290216e+00,1.031416606903076172e+01,3.453786087036132812e+01
2.373737373737373701e+00,2.599607554760237349e+01,-4.813114870280807978e-01,1.712754440307617188e+01,4.255788040161132812e+01
2.474747474747474918e+00,3.522430337529793576e+01,4.826774025246520772e+00,2.522011566162109375e+01,5.218674468994140625e+01
2.575757575757575246e+00,4.562493251468287525e+01,1.102078420644372869e+01,3.463325881958007812e+01,6.347560501098632812e+01
2.676767676767676463e+00,5.727650170547168074e+01,1.816936393881751144e+01,4.551213073730468750e+01,7.635882568359375000e+01
2.777777777777777679e+00,7.026004813623222844e+01,2.634365655347532709e+01,5.768308258056640625e+01,9.080972290039062500e+01
2.878787878787878896e+00,8.465910744438609470e+01,3.561730383037839687e+01,7.166601562500000000e+01,1.073276138305664062e+02
2.979797979797979224e+00,1.005597137162084067e+02,4.606644599834140053e+01,8.730855560302734375e+01,1.257759857177734375e+02
3.080808080808081328e+00,1.180503994868285673e+02,5.776972173503309449e+01,1.044568634033203125e+02,1.460105285644531250e+02
3.181818181818181657e+00,1.372221957402283579e+02,7.080826816697519632e+01,1.242623062133789062e+02,1.684859924316406250e+02
3.282828282828281985e+00,1.581686319092443682e+02,8.526572086954364238e+01,1.466576690673828125e+02,1.932140350341796875e+02
3.383838383838384090e+00,1.809857358755668315e+02,1.012282138669681189e+02,1.723024902343750000e+02,2.200135498046875000e+02
3.484848484848484418e+00,2.057720339697382883e+02,1.187843796323311096e+02,2.155354461669921875e+02,2.483885192871093750e+02
3.585858585858586522e+00,2.326285509711568693e+02,1.380253490875699072e+02,2.351919250488281250e+02,2.792987670898437500e+02
3.686868686868686851e+00,2.616588101080724869e+02,1.590447516034741398e+02,2.577283325195312500e+02,3.120475463867187500e+02
3.787878787878787179e+00,2.929688330575896771e+02,1.819387149996881021e+02,2.901243591308593750e+02,3.459737854003906250e+02
3.888888888888889284e+00,3.266671399456673157e+02,2.068058655447099454e+02,3.310809936523437500e+02,3.817614135742187500e+02
3.989898989898989612e+00,3.628647493471160033e+02,2.337473279558899719e+02,3.716052856445312500e+02,4.187172851562500000e+02
4.090909090909089940e+00,4.016751782856013051e+02,2.628667253994335056e+02,3.740438537597656250e+02,4.557094726562500000e+02
4.191919191919192045e+00,4.432144422336432399e+02,2.942701794903997552e+02,4.192789916992187500e+02,4.936354064941406250e+02
4.292929292929292373e+00,4.876010551126130395e+02,3.280663102926996544e+02,4.905905151367187500e+02,5.313519287109375000e+02
4.393939393939394478e+00,5.349560292927382079e+02,3.643662363191003806e+02,5.409053955078125000e+02,5.684503173828125000e+02
4.494949494949494806e+00,5.854028755930974057e+02,4.032835745312200970e+02,5.819856567382812500e+02,6.044677124023437500e+02
4.595959595959595134e+00,6.390676032816246561e+02,4.449344403395326708e+02,6.176846923828125000e+02,6.390000610351562500e+02
4.696969696969697239e+00,6.960787200751084356e+02,4.894374476033653423e+02,6.761204223632812500e+02,6.705823974609375000e+02
4.797979797979797567e+00,7.565672321391872401e+02,5.369137086308971902e+02,7.324722900390625000e+02,7.014315185546875000e+02
4.898989898989899672e+00,8.206666440883582254e+02,5.874868341791639068e+02,7.959723510742187500e+02,7.302785034179687500e+02
5.000000000000000000e+00,8.885129589859668613e+02,6.412829334540516584e+02,8.825828857421875000e+02,7.569412841796875000e+02
