x, true, terminal, branch, dgm, bsde
5.737373737373738791e+00,-1.399348075418468396e-01,-7.137008158363250532e-02,-1.384252309799194336e-01,-1.390822827816009521e-01,-1.452117860317230225e-01
5.898989898989899672e+00,-1.314602895174326047e-01,-6.672573032051215547e-02,-1.303495615720748901e-01,-1.309880018234252930e-01,-1.367634385824203491e-01
6.060606060606062329e+00,-1.234253415474329540e-01,-6.236331005455131304e-02,-1.222470775246620178e-01,-1.231778636574745178e-01,-1.286325752735137939e-01
6.222222222222223209e+00,-1.158160091059944885e-01,-5.826829101605957018e-02,-1.144951581954956055e-01,-1.159751638770103455e-01,-1.209529638290405273e-01
6.383838383838385866e+00,-1.086176718774796712e-01,-5.442655853511718655e-02,-1.077111214399337769e-01,-1.090607419610023499e-01,-1.130664497613906860e-01
6.545454545454546746e+00,-1.018152156353948068e-01,-5.082444837100430490e-02,-1.008074134588241577e-01,-1.023583635687828064e-01,-1.063706874847412109e-01
6.707070707070707627e+00,-9.539318885787473334e-02,-4.744877368146721563e-02,-9.438469260931015015e-02,-9.605902433395385742e-02,-9.904583543539047241e-02
6.868686868686870284e+00,-8.933594392263538575e-02,-4.428684456372289358e-02,-8.875221014022827148e-02,-9.012406319379806519e-02,-9.241993725299835205e-02
7.030303030303031164e+00,-8.362776303836610969e-02,-4.132648105350239520e-02,-8.296056836843490601e-02,-8.466306328773498535e-02,-8.624531328678131104e-02
7.191919191919193821e+00,-7.825296932503927883e-02,-3.855602041480776787e-02,-7.754807919263839722e-02,-7.947256416082382202e-02,-8.030004054307937622e-02
7.353535353535354702e+00,-7.319602365649868769e-02,-3.596431949427369990e-02,-7.259001582860946655e-02,-7.435611635446548462e-02,-7.477375119924545288e-02
7.515151515151515582e+00,-6.844160802992116377e-02,-3.354075285243329763e-02,-6.776300817728042603e-02,-6.971224397420883179e-02,-6.982075423002243042e-02
7.676767676767678239e+00,-6.397469633394409216e-02,-3.127520732171717999e-02,-6.373077630996704102e-02,-6.525327265262603760e-02,-6.496862322092056274e-02
7.838383838383839120e+00,-5.978061345623231215e-02,-2.915807357915656262e-02,-5.918906256556510925e-02,-6.112743541598320007e-02,-6.040064617991447449e-02
8.000000000000000000e+00,-5.584508370785179476e-02,-2.718023526168433790e-02,-5.552949756383895874e-02,-5.718406289815902710e-02,-5.651236698031425476e-02
